Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Sales_Bin,Cluster,Cluster_Label
Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,45.528,3.0,0.2,15.9348,High,2,Transaksi Tinggi
First Class,Home Office,United States,Houston,Texas,77036,Central,Technology,Accessories,46.688,4.0,0.2,-2.918,High,2,Transaksi Tinggi
First Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Art,21.864,3.0,0.2,3.5528999999999997,Medium,2,Transaksi Tinggi
First Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Paper,11.760000000000002,2.0,0.0,5.7623999999999995,Low,1,Transaksi Rendah
First Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Appliances,3.89,1.0,0.0,1.0114,Low,1,Transaksi Rendah
Same Day,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,32.36,4.0,0.0,11.6496,Medium,0,Transaksi Menengah
Same Day,Corporate,United States,Los Angeles,California,90008,West,Furniture,Furnishings,27.92,4.0,0.0,8.0968,Medium,1,Transaksi Rendah
Standard Class,Corporate,United States,Fayetteville,Arkansas,72701,South,Technology,Accessories,44.75,5.0,0.0,8.5025,High,1,Transaksi Rendah
Standard Class,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Technology,Accessories,13.48,1.0,0.0,1.8871999999999998,Low,0,Transaksi Menengah
Standard Class,Corporate,United States,Rochester,Minnesota,55901,Central,Furniture,Furnishings,6.16,2.0,0.0,2.9568000000000003,Low,1,Transaksi Rendah
Standard Class,Corporate,United States,Rochester,Minnesota,55901,Central,Office Supplies,Paper,36.84,3.0,0.0,17.3148,Medium,1,Transaksi Rendah
Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Storage,15.84,3.0,0.0,0.0,Low,1,Transaksi Rendah
Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Paper,17.904,2.0,0.2,6.266399999999999,Low,0,Transaksi Menengah
First Class,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Storage,4.464,1.0,0.2,0.33479999999999954,Low,0,Transaksi Menengah
Standard Class,Consumer,United States,Yonkers,New York,10701,East,Furniture,Furnishings,14.89,1.0,0.0,4.0203,Low,0,Transaksi Menengah
First Class,Corporate,United States,San Diego,California,92037,West,Office Supplies,Envelopes,4.08,2.0,0.0,1.9176000000000004,Low,1,Transaksi Rendah
First Class,Corporate,United States,San Diego,California,92037,West,Office Supplies,Labels,18.9,3.0,0.0,8.693999999999999,Low,1,Transaksi Rendah
Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Chairs,37.296,2.0,0.3,-1.0656,Medium,0,Transaksi Menengah
Standard Class,Corporate,United States,Oceanside,New York,11572,East,Technology,Phones,39.98,2.0,0.0,1.9990000000000003,Medium,1,Transaksi Rendah
First Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Art,13.040000000000001,5.0,0.2,3.912,Low,0,Transaksi Menengah
Standard Class,Home Office,United States,Greenville,North Carolina,27834,South,Office Supplies,Labels,9.216000000000001,4.0,0.2,3.3408,Low,2,Transaksi Tinggi
Standard Class,Home Office,United States,Greenville,North Carolina,27834,South,Office Supplies,Supplies,28.048,2.0,0.2,3.5059999999999993,Medium,2,Transaksi Tinggi
Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,30.56,4.0,0.0,14.974400000000001,Medium,1,Transaksi Rendah
First Class,Home Office,United States,Knoxville,Tennessee,37918,South,Furniture,Furnishings,11.808000000000002,2.0,0.2,1.3284000000000005,Low,2,Transaksi Tinggi
First Class,Home Office,United States,Knoxville,Tennessee,37918,South,Furniture,Furnishings,9.656,1.0,0.2,1.5690999999999995,Low,2,Transaksi Tinggi
First Class,Home Office,United States,Knoxville,Tennessee,37918,South,Office Supplies,Paper,20.736,4.0,0.2,7.2576,Low,2,Transaksi Tinggi
First Class,Home Office,United States,Knoxville,Tennessee,37918,South,Furniture,Furnishings,19.76,2.0,0.2,5.928,Low,2,Transaksi Tinggi
Second Class,Consumer,United States,Grand Island,Nebraska,68801,Central,Office Supplies,Paper,15.96,2.0,0.0,7.9799999999999995,Low,0,Transaksi Menengah
Standard Class,Consumer,United States,Lakewood,California,90712,West,Office Supplies,Art,16.9,5.0,0.0,6.252999999999999,Low,0,Transaksi Menengah
Standard Class,Consumer,United States,Lakewood,California,90712,West,Furniture,Furnishings,25.08,6.0,0.0,9.0288,Medium,0,Transaksi Menengah
Standard Class,Corporate,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Art,6.68,2.0,0.0,2.004,Low,1,Transaksi Rendah
Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,19.44,3.0,0.0,9.331200000000003,Low,0,Transaksi Menengah
Standard Class,Consumer,United States,Houston,Texas,77036,Central,Technology,Phones,31.92,2.0,0.2,2.3940000000000006,Medium,0,Transaksi Menengah
Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,33.568,2.0,0.2,11.7488,Medium,0,Transaksi Menengah
Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Supplies,22.72,4.0,0.0,6.5888,Medium,0,Transaksi Menengah
Standard Class,Consumer,United States,Newark,Delaware,19711,East,Furniture,Furnishings,10.68,4.0,0.0,4.058399999999999,Low,0,Transaksi Menengah
Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Paper,17.34,3.0,0.0,8.4966,Low,0,Transaksi Menengah
Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Paper,3.38,1.0,0.0,1.5547999999999997,Low,0,Transaksi Menengah
Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,26.976,4.0,0.2,8.7672,Medium,1,Transaksi Rendah
Second Class,Consumer,United States,Oceanside,New York,11572,East,Office Supplies,Envelopes,12.240000000000002,6.0,0.0,5.7528,Low,0,Transaksi Menengah
Second Class,Consumer,United States,Oceanside,New York,11572,East,Technology,Accessories,13.98,2.0,0.0,6.0114,Low,0,Transaksi Menengah
Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Envelopes,1.632,1.0,0.2,0.5508000000000002,Low,1,Transaksi Rendah
Second Class,Consumer,United States,Rochester,New York,14609,East,Technology,Accessories,31.950000000000003,1.0,0.0,2.2365000000000004,Medium,0,Transaksi Menengah
Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,10.896000000000003,3.0,0.2,3.949800000000001,Low,0,Transaksi Menengah
Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,8.544,2.0,0.2,2.883600000000001,Low,0,Transaksi Menengah
Standard Class,Corporate,United States,Woodbury,Minnesota,55125,Central,Office Supplies,Binders,32.34,3.0,0.0,15.5232,Medium,1,Transaksi Rendah
Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Paper,41.92,4.0,0.2,15.196,High,1,Transaksi Rendah
Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,8.0,2.0,0.0,3.8399999999999994,Low,1,Transaksi Rendah
Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,27.24,5.0,0.2,9.533999999999999,Medium,0,Transaksi Menengah
Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Accessories,16.36,1.0,0.0,1.6360000000000001,Low,0,Transaksi Menengah
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,15.78,2.0,0.0,0.6311999999999993,Low,0,Transaksi Menengah
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,45.98,2.0,0.0,12.8744,High,0,Transaksi Menengah
Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Labels,11.560000000000002,4.0,0.0,5.4332,Low,0,Transaksi Menengah
Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,15.580000000000002,1.0,0.0,3.894999999999999,Low,0,Transaksi Menengah
Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Paper,15.551999999999998,3.0,0.2,5.443200000000001,Low,1,Transaksi Rendah
Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Paper,10.368,2.0,0.2,3.6288,Low,1,Transaksi Rendah
Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Art,31.44,3.0,0.0,7.86,Medium,1,Transaksi Rendah
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,15.54,3.0,0.0,7.6146,Low,0,Transaksi Menengah
Second Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Paper,25.92,5.0,0.2,9.072,Medium,1,Transaksi Rendah
Second Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Paper,10.368,2.0,0.2,3.7584,Low,1,Transaksi Rendah
Second Class,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Labels,9.82,2.0,0.0,4.811799999999999,Low,1,Transaksi Rendah
Second Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,26.352,3.0,0.2,9.5526,Medium,1,Transaksi Rendah
Standard Class,Corporate,United States,Wilmington,Delaware,19805,East,Office Supplies,Labels,22.5,6.0,0.0,10.800000000000002,Medium,1,Transaksi Rendah
Standard Class,Corporate,United States,Wilmington,Delaware,19805,East,Office Supplies,Labels,9.96,2.0,0.0,4.581599999999999,Low,1,Transaksi Rendah
Second Class,Corporate,United States,Provo,Utah,84604,West,Office Supplies,Paper,21.98,6.999999999999999,0.0,9.891000000000002,Medium,1,Transaksi Rendah
Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,24.672,4.0,0.2,7.71,Medium,1,Transaksi Rendah
Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,3.744,1.0,0.2,1.3104000000000002,Low,1,Transaksi Rendah
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Accessories,36.24,1.0,0.0,15.2208,Medium,0,Transaksi Menengah
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Fasteners,10.650000000000002,3.0,0.0,5.0055000000000005,Low,0,Transaksi Menengah
Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Binders,22.424,1.0,0.2,8.409,Medium,1,Transaksi Rendah
Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Storage,42.76,1.0,0.0,11.117600000000001,High,1,Transaksi Rendah
Standard Class,Consumer,United States,Clovis,New Mexico,88101,West,Office Supplies,Binders,10.08,6.999999999999999,0.2,3.528,Low,0,Transaksi Menengah
Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,20.736,4.0,0.2,7.2576,Low,0,Transaksi Menengah
Second Class,Corporate,United States,Omaha,Nebraska,68104,Central,Office Supplies,Binders,15.359999999999998,2.0,0.0,7.679999999999999,Low,1,Transaksi Rendah
First Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,36.288,6.999999999999999,0.2,12.7008,Medium,0,Transaksi Menengah
Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,31.984,2.0,0.2,1.1993999999999996,Medium,0,Transaksi Menengah
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,11.232,3.0,0.2,3.9312000000000005,Low,0,Transaksi Menengah
Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Paper,26.4,5.0,0.0,11.88,Medium,1,Transaksi Rendah
Standard Class,Consumer,United States,Waterbury,Connecticut,6708,East,Office Supplies,Art,3.52,2.0,0.0,1.0208000000000006,Low,0,Transaksi Menengah
First Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Storage,46.53,3.0,0.0,12.097799999999998,High,2,Transaksi Tinggi
First Class,Consumer,United States,Saint Petersburg,Florida,33710,South,Furniture,Furnishings,31.984,2.0,0.2,1.9990000000000003,Medium,0,Transaksi Menengah
Standard Class,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Paper,4.064,1.0,0.2,1.3716000000000002,Low,2,Transaksi Tinggi
Standard Class,Consumer,United States,Chandler,Arizona,85224,West,Office Supplies,Art,8.896000000000003,4.0,0.2,0.6671999999999997,Low,0,Transaksi Menengah
First Class,Corporate,United States,Palm Coast,Florida,32137,South,Furniture,Furnishings,19.52,2.0,0.2,5.368000000000001,Low,1,Transaksi Rendah
Second Class,Consumer,United States,Jupiter,Florida,33458,South,Office Supplies,Art,2.064,1.0,0.2,0.1548000000000007,Low,0,Transaksi Menengah
Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Office Supplies,Paper,6.368,2.0,0.2,2.388,Low,0,Transaksi Menengah
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,10.71,3.0,0.0,2.7845999999999997,Low,0,Transaksi Menengah
Standard Class,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Envelopes,20.936,1.0,0.2,7.065900000000001,Low,2,Transaksi Tinggi
Standard Class,Corporate,United States,New York City,New York,10035,East,Technology,Phones,33.0,6.0,0.0,8.25,Medium,1,Transaksi Rendah
Standard Class,Home Office,United States,Olathe,Kansas,66062,Central,Technology,Accessories,57.4,5.0,0.0,10.905999999999999,High,2,Transaksi Tinggi
Standard Class,Home Office,United States,Olathe,Kansas,66062,Central,Furniture,Furnishings,40.56,2.0,0.0,12.9792,Medium,2,Transaksi Tinggi
Standard Class,Corporate,United States,Rockford,Illinois,61107,Central,Office Supplies,Paper,38.016,6.0,0.2,13.780800000000001,Medium,1,Transaksi Rendah
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,8.384,1.0,0.2,0.7336000000000006,Low,1,Transaksi Rendah
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,6.848,2.0,0.2,0.7704000000000006,Low,1,Transaksi Rendah
Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Fasteners,19.6,5.0,0.0,9.604,Low,0,Transaksi Menengah
Second Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,13.344,6.0,0.2,4.3368,Low,0,Transaksi Menengah
Standard Class,Corporate,United States,Asheville,North Carolina,28806,South,Office Supplies,Storage,16.272,1.0,0.2,-3.8645999999999994,Low,1,Transaksi Rendah
Standard Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Furnishings,9.240000000000002,3.0,0.0,4.4352,Low,0,Transaksi Menengah
Second Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,16.176,3.0,0.2,6.065999999999999,Low,0,Transaksi Menengah
First Class,Home Office,United States,San Diego,California,92105,West,Office Supplies,Paper,19.44,3.0,0.0,9.331200000000003,Low,2,Transaksi Tinggi
Standard Class,Consumer,United States,Parker,Colorado,80134,West,Furniture,Furnishings,13.36,5.0,0.2,4.008,Low,0,Transaksi Menengah
First Class,Home Office,United States,Maple Grove,Minnesota,55369,Central,Office Supplies,Paper,17.94,3.0,0.0,8.7906,Low,2,Transaksi Tinggi
Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Accessories,36.0,2.0,0.0,6.48,Medium,1,Transaksi Rendah
Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Storage,40.68,2.0,0.0,0.4068000000000003,Medium,1,Transaksi Rendah
Standard Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Envelopes,23.472,3.0,0.2,7.628399999999999,Medium,0,Transaksi Menengah
Second Class,Corporate,United States,Jacksonville,Florida,32216,South,Technology,Phones,23.976,3.0,0.2,-5.6943,Medium,1,Transaksi Rendah
Second Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Labels,6.264,3.0,0.2,2.0358000000000005,Low,1,Transaksi Rendah
Second Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Appliances,20.808,3.0,0.2,1.8207,Low,1,Transaksi Rendah
First Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Storage,18.16,2.0,0.2,1.8160000000000005,Low,0,Transaksi Menengah
Same Day,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Supplies,7.36,2.0,0.0,0.14720000000000055,Low,2,Transaksi Tinggi
Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,6.56,2.0,0.0,1.9024,Low,0,Transaksi Menengah
Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Labels,7.830000000000001,3.0,0.0,3.6018,Low,0,Transaksi Menengah
Second Class,Consumer,United States,New York City,New York,10024,East,Technology,Accessories,41.9,2.0,0.0,8.799,High,0,Transaksi Menengah
Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,8.960000000000003,2.0,0.0,4.3904000000000005,Low,0,Transaksi Menengah
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,3.312,1.0,0.2,0.6623999999999995,Low,1,Transaksi Rendah
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Appliances,20.136,3.0,0.2,1.2585000000000004,Low,1,Transaksi Rendah
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Envelopes,8.856000000000002,3.0,0.2,2.8782000000000005,Low,1,Transaksi Rendah
Standard Class,Consumer,United States,Smyrna,Georgia,30080,South,Office Supplies,Envelopes,17.92,4.0,0.0,8.6016,Low,0,Transaksi Menengah
Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,56.704,2.0,0.2,19.1376,High,0,Transaksi Menengah
